iphi,phi min,phi max,ieta,eta min,eta max
125,2.969787,2.994330,23,-0.616512,-0.593024
125,2.969787,2.994330,22,-0.640000,-0.616512
126,2.994330,3.018874,17,-0.756634,-0.733744
126,2.994330,3.018874,16,-0.779524,-0.756634
127,3.018874,3.043418,17,-0.756634,-0.733744
127,3.018874,3.043418,16,-0.779524,-0.756634
126,2.994330,3.018874,19,-0.710327,-0.687239
126,2.994330,3.018874,18,-0.733416,-0.710327
127,3.018874,3.043418,19,-0.710327,-0.687239
127,3.018874,3.043418,18,-0.733416,-0.710327
126,2.994330,3.018874,21,-0.663620,-0.640332
126,2.994330,3.018874,20,-0.686909,-0.663620
127,3.018874,3.043418,21,-0.663620,-0.640332
127,3.018874,3.043418,20,-0.686909,-0.663620
126,2.994330,3.018874,23,-0.616512,-0.593024
126,2.994330,3.018874,22,-0.640000,-0.616512
127,3.018874,3.043418,23,-0.616512,-0.593024
127,3.018874,3.043418,22,-0.640000,-0.616512
120,2.847068,2.871612,9,-0.937848,-0.915759
120,2.847068,2.871612,8,-0.959937,-0.937848
121,2.871612,2.896156,9,-0.937848,-0.915759
121,2.871612,2.896156,8,-0.959937,-0.937848
120,2.847068,2.871612,11,-0.893150,-0.870859
120,2.847068,2.871612,10,-0.915440,-0.893150
121,2.871612,2.896156,11,-0.893150,-0.870859
121,2.871612,2.896156,10,-0.915440,-0.893150
120,2.847068,2.871612,13,-0.848046,-0.825555
120,2.847068,2.871612,12,-0.870537,-0.848046
121,2.871612,2.896156,13,-0.848046,-0.825555
121,2.871612,2.896156,12,-0.870537,-0.848046
120,2.847068,2.871612,15,-0.802541,-0.779850
120,2.847068,2.871612,14,-0.825231,-0.802541
121,2.871612,2.896156,15,-0.802541,-0.779850
121,2.871612,2.896156,14,-0.825231,-0.802541
122,2.896156,2.920699,9,-0.937848,-0.915759
122,2.896156,2.920699,8,-0.959937,-0.937848
123,2.920699,2.945243,9,-0.937848,-0.915759
123,2.920699,2.945243,8,-0.959937,-0.937848
122,2.896156,2.920699,11,-0.893150,-0.870859
122,2.896156,2.920699,10,-0.915440,-0.893150
123,2.920699,2.945243,11,-0.893150,-0.870859
123,2.920699,2.945243,10,-0.915440,-0.893150
122,2.896156,2.920699,13,-0.848046,-0.825555
122,2.896156,2.920699,12,-0.870537,-0.848046
123,2.920699,2.945243,13,-0.848046,-0.825555
123,2.920699,2.945243,12,-0.870537,-0.848046
122,2.896156,2.920699,15,-0.802541,-0.779850
122,2.896156,2.920699,14,-0.825231,-0.802541
123,2.920699,2.945243,15,-0.802541,-0.779850
123,2.920699,2.945243,14,-0.825231,-0.802541
124,2.945243,2.969787,9,-0.937848,-0.915759
124,2.945243,2.969787,8,-0.959937,-0.937848
125,2.969787,2.994330,9,-0.937848,-0.915759
125,2.969787,2.994330,8,-0.959937,-0.937848
124,2.945243,2.969787,11,-0.893150,-0.870859
124,2.945243,2.969787,10,-0.915440,-0.893150
125,2.969787,2.994330,11,-0.893150,-0.870859
125,2.969787,2.994330,10,-0.915440,-0.893150
124,2.945243,2.969787,13,-0.848046,-0.825555
124,2.945243,2.969787,12,-0.870537,-0.848046
125,2.969787,2.994330,13,-0.848046,-0.825555
125,2.969787,2.994330,12,-0.870537,-0.848046
124,2.945243,2.969787,15,-0.802541,-0.779850
124,2.945243,2.969787,14,-0.825231,-0.802541
125,2.969787,2.994330,15,-0.802541,-0.779850
125,2.969787,2.994330,14,-0.825231,-0.802541
126,2.994330,3.018874,9,-0.937848,-0.915759
126,2.994330,3.018874,8,-0.959937,-0.937848
127,3.018874,3.043418,9,-0.937848,-0.915759
127,3.018874,3.043418,8,-0.959937,-0.937848
126,2.994330,3.018874,11,-0.893150,-0.870859
126,2.994330,3.018874,10,-0.915440,-0.893150
127,3.018874,3.043418,11,-0.893150,-0.870859
127,3.018874,3.043418,10,-0.915440,-0.893150
126,2.994330,3.018874,13,-0.848046,-0.825555
126,2.994330,3.018874,12,-0.870537,-0.848046
127,3.018874,3.043418,13,-0.848046,-0.825555
127,3.018874,3.043418,12,-0.870537,-0.848046
126,2.994330,3.018874,15,-0.802541,-0.779850
126,2.994330,3.018874,14,-0.825231,-0.802541
127,3.018874,3.043418,15,-0.802541,-0.779850
127,3.018874,3.043418,14,-0.825231,-0.802541
120,2.847068,2.871612,1,-1.112542,-1.091275
120,2.847068,2.871612,0,-1.133810,-1.112542
121,2.871612,2.896156,1,-1.112542,-1.091275
121,2.871612,2.896156,0,-1.133810,-1.112542
120,2.847068,2.871612,3,-1.069490,-1.048015
120,2.847068,2.871612,2,-1.090965,-1.069490
121,2.871612,2.896156,3,-1.069490,-1.048015
121,2.871612,2.896156,2,-1.090965,-1.069490
120,2.847068,2.871612,5,-1.026021,-1.004340
120,2.847068,2.871612,4,-1.047703,-1.026021
121,2.871612,2.896156,5,-1.026021,-1.004340
121,2.871612,2.896156,4,-1.047703,-1.026021
120,2.847068,2.871612,7,-0.982140,-0.960254
120,2.847068,2.871612,6,-1.004026,-0.982140
121,2.871612,2.896156,7,-0.982140,-0.960254
121,2.871612,2.896156,6,-1.004026,-0.982140
122,2.896156,2.920699,1,-1.112542,-1.091275
122,2.896156,2.920699,0,-1.133810,-1.112542
123,2.920699,2.945243,1,-1.112542,-1.091275
123,2.920699,2.945243,0,-1.133810,-1.112542
122,2.896156,2.920699,3,-1.069490,-1.048015
122,2.896156,2.920699,2,-1.090965,-1.069490
123,2.920699,2.945243,3,-1.069490,-1.048015
123,2.920699,2.945243,2,-1.090965,-1.069490
122,2.896156,2.920699,5,-1.026021,-1.004340
122,2.896156,2.920699,4,-1.047703,-1.026021
123,2.920699,2.945243,5,-1.026021,-1.004340
123,2.920699,2.945243,4,-1.047703,-1.026021
122,2.896156,2.920699,7,-0.982140,-0.960254
122,2.896156,2.920699,6,-1.004026,-0.982140
123,2.920699,2.945243,7,-0.982140,-0.960254
123,2.920699,2.945243,6,-1.004026,-0.982140
124,2.945243,2.969787,1,-1.112542,-1.091275
124,2.945243,2.969787,0,-1.133810,-1.112542
125,2.969787,2.994330,1,-1.112542,-1.091275
125,2.969787,2.994330,0,-1.133810,-1.112542
124,2.945243,2.969787,3,-1.069490,-1.048015
124,2.945243,2.969787,2,-1.090965,-1.069490
125,2.969787,2.994330,3,-1.069490,-1.048015
125,2.969787,2.994330,2,-1.090965,-1.069490
124,2.945243,2.969787,5,-1.026021,-1.004340
124,2.945243,2.969787,4,-1.047703,-1.026021
125,2.969787,2.994330,5,-1.026021,-1.004340
125,2.969787,2.994330,4,-1.047703,-1.026021
124,2.945243,2.969787,7,-0.982140,-0.960254
124,2.945243,2.969787,6,-1.004026,-0.982140
125,2.969787,2.994330,7,-0.982140,-0.960254
125,2.969787,2.994330,6,-1.004026,-0.982140
126,2.994330,3.018874,1,-1.112542,-1.091275
126,2.994330,3.018874,0,-1.133810,-1.112542
127,3.018874,3.043418,1,-1.112542,-1.091275
127,3.018874,3.043418,0,-1.133810,-1.112542
126,2.994330,3.018874,3,-1.069490,-1.048015
126,2.994330,3.018874,2,-1.090965,-1.069490
127,3.018874,3.043418,3,-1.069490,-1.048015
127,3.018874,3.043418,2,-1.090965,-1.069490
126,2.994330,3.018874,5,-1.026021,-1.004340
126,2.994330,3.018874,4,-1.047703,-1.026021
127,3.018874,3.043418,5,-1.026021,-1.004340
127,3.018874,3.043418,4,-1.047703,-1.026021
126,2.994330,3.018874,7,-0.982140,-0.960254
126,2.994330,3.018874,6,-1.004026,-0.982140
127,3.018874,3.043418,7,-0.982140,-0.960254
127,3.018874,3.043418,6,-1.004026,-0.982140
127,3.018874,3.043418,54,0.148054,0.173523
127,3.018874,3.043418,55,0.173523,0.198991
126,2.994330,3.018874,54,0.148054,0.173523
126,2.994330,3.018874,55,0.173523,0.198991
127,3.018874,3.043418,52,0.099833,0.123759
127,3.018874,3.043418,53,0.123759,0.147685
126,2.994330,3.018874,52,0.099833,0.123759
126,2.994330,3.018874,53,0.123759,0.147685
127,3.018874,3.043418,50,0.051375,0.075416
127,3.018874,3.043418,51,0.075416,0.099457
126,2.994330,3.018874,50,0.051375,0.075416
126,2.994330,3.018874,51,0.075416,0.099457
127,3.018874,3.043418,48,0.002796,0.026897
127,3.018874,3.043418,49,0.026897,0.050998
126,2.994330,3.018874,48,0.002796,0.026897
126,2.994330,3.018874,49,0.026897,0.050998
125,2.969787,2.994330,54,0.148054,0.173523
125,2.969787,2.994330,55,0.173523,0.198991
124,2.945243,2.969787,54,0.148054,0.173523
124,2.945243,2.969787,55,0.173523,0.198991
125,2.969787,2.994330,52,0.099833,0.123759
125,2.969787,2.994330,53,0.123759,0.147685
124,2.945243,2.969787,52,0.099833,0.123759
124,2.945243,2.969787,53,0.123759,0.147685
125,2.969787,2.994330,50,0.051375,0.075416
125,2.969787,2.994330,51,0.075416,0.099457
124,2.945243,2.969787,50,0.051375,0.075416
124,2.945243,2.969787,51,0.075416,0.099457
125,2.969787,2.994330,48,0.002796,0.026897
125,2.969787,2.994330,49,0.026897,0.050998
124,2.945243,2.969787,48,0.002796,0.026897
124,2.945243,2.969787,49,0.026897,0.050998
123,2.920699,2.945243,54,0.148054,0.173523
123,2.920699,2.945243,55,0.173523,0.198991
122,2.896156,2.920699,54,0.148054,0.173523
122,2.896156,2.920699,55,0.173523,0.198991
123,2.920699,2.945243,52,0.099833,0.123759
123,2.920699,2.945243,53,0.123759,0.147685
122,2.896156,2.920699,52,0.099833,0.123759
122,2.896156,2.920699,53,0.123759,0.147685
123,2.920699,2.945243,50,0.051375,0.075416
123,2.920699,2.945243,51,0.075416,0.099457
122,2.896156,2.920699,50,0.051375,0.075416
122,2.896156,2.920699,51,0.075416,0.099457
123,2.920699,2.945243,48,0.002796,0.026897
123,2.920699,2.945243,49,0.026897,0.050998
122,2.896156,2.920699,48,0.002796,0.026897
122,2.896156,2.920699,49,0.026897,0.050998
121,2.871612,2.896156,54,0.148054,0.173523
121,2.871612,2.896156,55,0.173523,0.198991
120,2.847068,2.871612,54,0.148054,0.173523
120,2.847068,2.871612,55,0.173523,0.198991
121,2.871612,2.896156,52,0.099833,0.123759
121,2.871612,2.896156,53,0.123759,0.147685
120,2.847068,2.871612,52,0.099833,0.123759
120,2.847068,2.871612,53,0.123759,0.147685
121,2.871612,2.896156,50,0.051375,0.075416
121,2.871612,2.896156,51,0.075416,0.099457
120,2.847068,2.871612,50,0.051375,0.075416
120,2.847068,2.871612,51,0.075416,0.099457
121,2.871612,2.896156,48,0.002796,0.026897
121,2.871612,2.896156,49,0.026897,0.050998
120,2.847068,2.871612,48,0.002796,0.026897
120,2.847068,2.871612,49,0.026897,0.050998
127,3.018874,3.043418,62,0.350283,0.374812
127,3.018874,3.043418,63,0.374812,0.399340
126,2.994330,3.018874,62,0.350283,0.374812
126,2.994330,3.018874,63,0.374812,0.399340
127,3.018874,3.043418,60,0.300437,0.325188
127,3.018874,3.043418,61,0.325188,0.349939
126,2.994330,3.018874,60,0.300437,0.325188
126,2.994330,3.018874,61,0.325188,0.349939
127,3.018874,3.043418,58,0.250129,0.275110
127,3.018874,3.043418,59,0.275110,0.300091
126,2.994330,3.018874,58,0.250129,0.275110
126,2.994330,3.018874,59,0.275110,0.300091
127,3.018874,3.043418,56,0.199342,0.224561
127,3.018874,3.043418,57,0.224561,0.249781
126,2.994330,3.018874,56,0.199342,0.224561
126,2.994330,3.018874,57,0.224561,0.249781
125,2.969787,2.994330,62,0.350283,0.374812
125,2.969787,2.994330,63,0.374812,0.399340
124,2.945243,2.969787,62,0.350283,0.374812
124,2.945243,2.969787,63,0.374812,0.399340
125,2.969787,2.994330,60,0.300437,0.325188
125,2.969787,2.994330,61,0.325188,0.349939
124,2.945243,2.969787,60,0.300437,0.325188
124,2.945243,2.969787,61,0.325188,0.349939
125,2.969787,2.994330,58,0.250129,0.275110
125,2.969787,2.994330,59,0.275110,0.300091
124,2.945243,2.969787,58,0.250129,0.275110
124,2.945243,2.969787,59,0.275110,0.300091
125,2.969787,2.994330,56,0.199342,0.224561
125,2.969787,2.994330,57,0.224561,0.249781
124,2.945243,2.969787,56,0.199342,0.224561
124,2.945243,2.969787,57,0.224561,0.249781
123,2.920699,2.945243,62,0.350283,0.374812
123,2.920699,2.945243,63,0.374812,0.399340
122,2.896156,2.920699,62,0.350283,0.374812
122,2.896156,2.920699,63,0.374812,0.399340
123,2.920699,2.945243,60,0.300437,0.325188
123,2.920699,2.945243,61,0.325188,0.349939
122,2.896156,2.920699,60,0.300437,0.325188
122,2.896156,2.920699,61,0.325188,0.349939
123,2.920699,2.945243,58,0.250129,0.275110
123,2.920699,2.945243,59,0.275110,0.300091
122,2.896156,2.920699,58,0.250129,0.275110
122,2.896156,2.920699,59,0.275110,0.300091
123,2.920699,2.945243,56,0.199342,0.224561
123,2.920699,2.945243,57,0.224561,0.249781
122,2.896156,2.920699,56,0.199342,0.224561
122,2.896156,2.920699,57,0.224561,0.249781
121,2.871612,2.896156,62,0.350283,0.374812
121,2.871612,2.896156,63,0.374812,0.399340
120,2.847068,2.871612,62,0.350283,0.374812
120,2.847068,2.871612,63,0.374812,0.399340
121,2.871612,2.896156,60,0.300437,0.325188
121,2.871612,2.896156,61,0.325188,0.349939
120,2.847068,2.871612,60,0.300437,0.325188
120,2.847068,2.871612,61,0.325188,0.349939
121,2.871612,2.896156,58,0.250129,0.275110
121,2.871612,2.896156,59,0.275110,0.300091
120,2.847068,2.871612,58,0.250129,0.275110
120,2.847068,2.871612,59,0.275110,0.300091
121,2.871612,2.896156,56,0.199342,0.224561
121,2.871612,2.896156,57,0.224561,0.249781
120,2.847068,2.871612,56,0.199342,0.224561
120,2.847068,2.871612,57,0.224561,0.249781
127,3.018874,3.043418,70,0.545310,0.569000
127,3.018874,3.043418,71,0.569000,0.592690
126,2.994330,3.018874,70,0.545310,0.569000
126,2.994330,3.018874,71,0.569000,0.592690
127,3.018874,3.043418,68,0.497186,0.521080
127,3.018874,3.043418,69,0.521080,0.544974
126,2.994330,3.018874,68,0.497186,0.521080
126,2.994330,3.018874,69,0.521080,0.544974
127,3.018874,3.043418,66,0.448646,0.472747
127,3.018874,3.043418,67,0.472747,0.496848
126,2.994330,3.018874,66,0.448646,0.472747
126,2.994330,3.018874,67,0.472747,0.496848
127,3.018874,3.043418,64,0.399682,0.423994
127,3.018874,3.043418,65,0.423994,0.448306
126,2.994330,3.018874,64,0.399682,0.423994
126,2.994330,3.018874,65,0.423994,0.448306
125,2.969787,2.994330,70,0.545310,0.569000
125,2.969787,2.994330,71,0.569000,0.592690
124,2.945243,2.969787,70,0.545310,0.569000
124,2.945243,2.969787,71,0.569000,0.592690
125,2.969787,2.994330,68,0.497186,0.521080
125,2.969787,2.994330,69,0.521080,0.544974
124,2.945243,2.969787,68,0.497186,0.521080
124,2.945243,2.969787,69,0.521080,0.544974
125,2.969787,2.994330,66,0.448646,0.472747
125,2.969787,2.994330,67,0.472747,0.496848
124,2.945243,2.969787,66,0.448646,0.472747
124,2.945243,2.969787,67,0.472747,0.496848
125,2.969787,2.994330,64,0.399682,0.423994
125,2.969787,2.994330,65,0.423994,0.448306
124,2.945243,2.969787,64,0.399682,0.423994
124,2.945243,2.969787,65,0.423994,0.448306
123,2.920699,2.945243,70,0.545310,0.569000
123,2.920699,2.945243,71,0.569000,0.592690
122,2.896156,2.920699,70,0.545310,0.569000
122,2.896156,2.920699,71,0.569000,0.592690
123,2.920699,2.945243,68,0.497186,0.521080
123,2.920699,2.945243,69,0.521080,0.544974
122,2.896156,2.920699,68,0.497186,0.521080
122,2.896156,2.920699,69,0.521080,0.544974
123,2.920699,2.945243,66,0.448646,0.472747
123,2.920699,2.945243,67,0.472747,0.496848
122,2.896156,2.920699,66,0.448646,0.472747
122,2.896156,2.920699,67,0.472747,0.496848
123,2.920699,2.945243,64,0.399682,0.423994
123,2.920699,2.945243,65,0.423994,0.448306
122,2.896156,2.920699,64,0.399682,0.423994
122,2.896156,2.920699,65,0.423994,0.448306
121,2.871612,2.896156,70,0.545310,0.569000
121,2.871612,2.896156,71,0.569000,0.592690
120,2.847068,2.871612,70,0.545310,0.569000
120,2.847068,2.871612,71,0.569000,0.592690
121,2.871612,2.896156,68,0.497186,0.521080
121,2.871612,2.896156,69,0.521080,0.544974
120,2.847068,2.871612,68,0.497186,0.521080
120,2.847068,2.871612,69,0.521080,0.544974
121,2.871612,2.896156,66,0.448646,0.472747
121,2.871612,2.896156,67,0.472747,0.496848
120,2.847068,2.871612,66,0.448646,0.472747
120,2.847068,2.871612,67,0.472747,0.496848
121,2.871612,2.896156,64,0.399682,0.423994
121,2.871612,2.896156,65,0.423994,0.448306
120,2.847068,2.871612,64,0.399682,0.423994
120,2.847068,2.871612,65,0.423994,0.448306
127,3.018874,3.043418,78,0.733744,0.756634
127,3.018874,3.043418,79,0.756634,0.779524
126,2.994330,3.018874,78,0.733744,0.756634
126,2.994330,3.018874,79,0.756634,0.779524
127,3.018874,3.043418,76,0.687239,0.710327
127,3.018874,3.043418,77,0.710327,0.733416
126,2.994330,3.018874,76,0.687239,0.710327
126,2.994330,3.018874,77,0.710327,0.733416
127,3.018874,3.043418,74,0.640332,0.663620
127,3.018874,3.043418,75,0.663620,0.686909
126,2.994330,3.018874,74,0.640332,0.663620
126,2.994330,3.018874,75,0.663620,0.686909
127,3.018874,3.043418,72,0.593024,0.616512
127,3.018874,3.043418,73,0.616512,0.640000
126,2.994330,3.018874,72,0.593024,0.616512
126,2.994330,3.018874,73,0.616512,0.640000
125,2.969787,2.994330,78,0.733744,0.756634
125,2.969787,2.994330,79,0.756634,0.779524
124,2.945243,2.969787,78,0.733744,0.756634
124,2.945243,2.969787,79,0.756634,0.779524
125,2.969787,2.994330,76,0.687239,0.710327
125,2.969787,2.994330,77,0.710327,0.733416
124,2.945243,2.969787,76,0.687239,0.710327
124,2.945243,2.969787,77,0.710327,0.733416
125,2.969787,2.994330,74,0.640332,0.663620
125,2.969787,2.994330,75,0.663620,0.686909
124,2.945243,2.969787,74,0.640332,0.663620
124,2.945243,2.969787,75,0.663620,0.686909
125,2.969787,2.994330,72,0.593024,0.616512
125,2.969787,2.994330,73,0.616512,0.640000
124,2.945243,2.969787,72,0.593024,0.616512
124,2.945243,2.969787,73,0.616512,0.640000
123,2.920699,2.945243,78,0.733744,0.756634
123,2.920699,2.945243,79,0.756634,0.779524
122,2.896156,2.920699,78,0.733744,0.756634
122,2.896156,2.920699,79,0.756634,0.779524
123,2.920699,2.945243,76,0.687239,0.710327
123,2.920699,2.945243,77,0.710327,0.733416
122,2.896156,2.920699,76,0.687239,0.710327
122,2.896156,2.920699,77,0.710327,0.733416
123,2.920699,2.945243,74,0.640332,0.663620
123,2.920699,2.945243,75,0.663620,0.686909
122,2.896156,2.920699,74,0.640332,0.663620
122,2.896156,2.920699,75,0.663620,0.686909
123,2.920699,2.945243,72,0.593024,0.616512
123,2.920699,2.945243,73,0.616512,0.640000
122,2.896156,2.920699,72,0.593024,0.616512
122,2.896156,2.920699,73,0.616512,0.640000
121,2.871612,2.896156,78,0.733744,0.756634
121,2.871612,2.896156,79,0.756634,0.779524
120,2.847068,2.871612,78,0.733744,0.756634
120,2.847068,2.871612,79,0.756634,0.779524
121,2.871612,2.896156,76,0.687239,0.710327
121,2.871612,2.896156,77,0.710327,0.733416
120,2.847068,2.871612,76,0.687239,0.710327
120,2.847068,2.871612,77,0.710327,0.733416
121,2.871612,2.896156,74,0.640332,0.663620
121,2.871612,2.896156,75,0.663620,0.686909
120,2.847068,2.871612,74,0.640332,0.663620
120,2.847068,2.871612,75,0.663620,0.686909
121,2.871612,2.896156,72,0.593024,0.616512
121,2.871612,2.896156,73,0.616512,0.640000
120,2.847068,2.871612,72,0.593024,0.616512
120,2.847068,2.871612,73,0.616512,0.640000
127,3.018874,3.043418,86,0.915759,0.937848
127,3.018874,3.043418,87,0.937848,0.959937
126,2.994330,3.018874,86,0.915759,0.937848
126,2.994330,3.018874,87,0.937848,0.959937
127,3.018874,3.043418,84,0.870859,0.893150
127,3.018874,3.043418,85,0.893150,0.915440
126,2.994330,3.018874,84,0.870859,0.893150
126,2.994330,3.018874,85,0.893150,0.915440
127,3.018874,3.043418,82,0.825555,0.848046
127,3.018874,3.043418,83,0.848046,0.870537
126,2.994330,3.018874,82,0.825555,0.848046
126,2.994330,3.018874,83,0.848046,0.870537
127,3.018874,3.043418,80,0.779850,0.802541
127,3.018874,3.043418,81,0.802541,0.825231
126,2.994330,3.018874,80,0.779850,0.802541
126,2.994330,3.018874,81,0.802541,0.825231
125,2.969787,2.994330,86,0.915759,0.937848
125,2.969787,2.994330,87,0.937848,0.959937
124,2.945243,2.969787,86,0.915759,0.937848
124,2.945243,2.969787,87,0.937848,0.959937
125,2.969787,2.994330,84,0.870859,0.893150
125,2.969787,2.994330,85,0.893150,0.915440
124,2.945243,2.969787,84,0.870859,0.893150
124,2.945243,2.969787,85,0.893150,0.915440
125,2.969787,2.994330,82,0.825555,0.848046
125,2.969787,2.994330,83,0.848046,0.870537
124,2.945243,2.969787,82,0.825555,0.848046
124,2.945243,2.969787,83,0.848046,0.870537
125,2.969787,2.994330,80,0.779850,0.802541
125,2.969787,2.994330,81,0.802541,0.825231
124,2.945243,2.969787,80,0.779850,0.802541
124,2.945243,2.969787,81,0.802541,0.825231
123,2.920699,2.945243,86,0.915759,0.937848
123,2.920699,2.945243,87,0.937848,0.959937
122,2.896156,2.920699,86,0.915759,0.937848
122,2.896156,2.920699,87,0.937848,0.959937
123,2.920699,2.945243,84,0.870859,0.893150
123,2.920699,2.945243,85,0.893150,0.915440
122,2.896156,2.920699,84,0.870859,0.893150
122,2.896156,2.920699,85,0.893150,0.915440
123,2.920699,2.945243,82,0.825555,0.848046
123,2.920699,2.945243,83,0.848046,0.870537
122,2.896156,2.920699,82,0.825555,0.848046
122,2.896156,2.920699,83,0.848046,0.870537
123,2.920699,2.945243,80,0.779850,0.802541
123,2.920699,2.945243,81,0.802541,0.825231
122,2.896156,2.920699,80,0.779850,0.802541
122,2.896156,2.920699,81,0.802541,0.825231
121,2.871612,2.896156,86,0.915759,0.937848
121,2.871612,2.896156,87,0.937848,0.959937
120,2.847068,2.871612,86,0.915759,0.937848
120,2.847068,2.871612,87,0.937848,0.959937
121,2.871612,2.896156,84,0.870859,0.893150
121,2.871612,2.896156,85,0.893150,0.915440
120,2.847068,2.871612,84,0.870859,0.893150
120,2.847068,2.871612,85,0.893150,0.915440
121,2.871612,2.896156,82,0.825555,0.848046
121,2.871612,2.896156,83,0.848046,0.870537
120,2.847068,2.871612,82,0.825555,0.848046
120,2.847068,2.871612,83,0.848046,0.870537
121,2.871612,2.896156,80,0.779850,0.802541
121,2.871612,2.896156,81,0.802541,0.825231
120,2.847068,2.871612,80,0.779850,0.802541
120,2.847068,2.871612,81,0.802541,0.825231
127,3.018874,3.043418,94,1.091275,1.112542
127,3.018874,3.043418,95,1.112542,1.133810
126,2.994330,3.018874,94,1.091275,1.112542
